User_ID,Install_Date,Language,Country,Mobile_Device
2084,2020-04-03,en,US,"iPhone6,1"
2085,2020-04-06,en,US,"iPhone8,1"
2086,2020-04-04,en,US,"iPod7,1"
2087,2020-04-05,en,AU,"iPod7,1"
2088,2020-04-04,en,US,"iPhone6,1"
2089,2020-04-07,en,GB,"iPhone5,4"
2090,2020-04-06,en,KW,"iPhone7,1"
2091,2020-04-03,en,MY,"iPhone7,2"
2092,2020-04-04,en,US,"iPhone6,1"
2093,2020-04-06,nl,NL,"iPhone4,1"
2094,2020-04-06,en,US,"iPhone6,1"
2095,2020-04-05,en,US,"iPhone6,1"
2096,2020-04-06,en,US,"iPod5,1"
2097,2020-04-05,he,IL,"iPhone5,2"
2098,2020-04-07,en,GB,"iPhone6,2"
2099,2020-04-07,en,US,"iPhone7,1"
2100,2020-04-03,en,US,"iPod7,1"
2101,2020-04-07,en,US,"iPhone5,3"
2102,2020-04-03,en,US,"iPhone8,2"
2103,2020-04-03,en,US,"iPhone5,3"
2104,2020-04-05,en,US,"iPhone8,2"
2105,2020-04-05,en,AE,"iPhone5,2"
2106,2020-04-06,en,US,"iPhone6,1"
2107,2020-04-01,en,US,"iPad2,5"
2108,2020-04-06,it,IT,"iPad3,4"
2109,2020-04-07,de,AT,"iPhone6,2"
2110,2020-04-04,en,US,"iPhone8,1"
2111,2020-04-06,sv,SE,"iPhone4,1"
2112,2020-04-06,en,AD,"iPhone7,2"
2113,2020-04-05,en,US,"iPhone7,1"
2114,2020-04-06,en,PH,"iPhone7,1"
2115,2020-04-05,en,US,"iPad3,4"
2116,2020-04-03,en,MY,"iPhone6,1"
2117,2020-04-06,en,DZ,"iPhone8,2"
2118,2020-04-04,en,GB,"iPhone3,1"
2119,2020-04-03,en,US,"iPhone8,1"
2120,2020-04-02,en,US,"iPad5,3"
2121,2020-04-02,en,SG,"iPad3,4"
2122,2020-04-01,en,US,"iPhone6,1"
2123,2020-04-01,en,US,"iPhone7,2"
2124,2020-04-05,en,US,"iPhone6,1"
2125,2020-04-06,en,US,"iPod7,1"
2126,2020-04-06,en,MT,"iPhone7,1"
2127,2020-04-04,en,US,"iPhone8,2"
2128,2020-04-02,en,IN,"iPhone6,2"
2129,2020-04-01,en,US,"iPhone7,2"
2130,2020-04-06,en,GB,"iPhone6,2"
2131,2020-04-03,ru,RU,"iPad2,2"
2132,2020-04-04,en,GB,"iPad4,1"
2133,2020-04-07,en,US,"iPhone6,1"
2134,2020-04-05,en,US,"iPhone7,2"
2135,2020-04-04,en,AU,"iPhone6,2"
2136,2020-04-03,en,US,"iPhone8,2"
2137,2020-04-05,en,US,"iPad2,4"
2138,2020-04-02,he,IL,"iPad2,4"
2139,2020-04-02,ar,SA,"iPhone7,2"
2140,2020-04-06,zh,TW,"iPhone7,1"
2141,2020-04-03,en,GB,"iPad3,1"
2142,2020-04-04,da,DK,"iPad4,4"
2143,2020-04-02,fr,CA,"iPad2,5"
2144,2020-04-04,en,US,"iPhone8,1"
2145,2020-04-05,en,US,"iPhone6,1"
2146,2020-04-05,en,US,"iPhone3,3"
2147,2020-04-05,en,US,"iPhone8,1"
2148,2020-04-02,en,US,"iPhone7,2"
2149,2020-04-04,es,CO,"iPad4,7"
2150,2020-04-01,en,GB,"iPhone5,4"
2151,2020-04-01,en,GB,"iPhone7,2"
2152,2020-04-04,fr,BE,"iPhone7,2"
2153,2020-04-07,en,CA,"iPad3,1"
2154,2020-04-04,en,US,"iPad5,3"
2155,2020-04-05,en,US,"iPhone8,1"
2156,2020-04-05,en,US,"iPhone7,2"
2157,2020-04-03,en,US,"iPhone7,2"
2158,2020-04-01,en,US,"iPhone7,2"
2159,2020-04-05,en,US,"iPad5,3"
2160,2020-04-06,en,GB,"iPhone5,4"
2161,2020-04-07,es,MX,"iPod7,1"
2162,2020-04-02,nl,NL,"iPhone5,4"
2163,2020-04-06,it,IT,"iPad3,3"
2164,2020-04-03,en,CA,"iPad2,5"
2165,2020-04-02,en,US,"iPhone7,2"
2166,2020-04-05,en,US,"iPhone8,1"
2167,2020-04-06,en,US,"iPhone5,3"
2168,2020-04-05,en,US,"iPhone6,1"
2169,2020-04-04,en,US,"iPhone7,2"
2170,2020-04-01,en,US,"iPhone7,2"
2171,2020-04-02,en,AU,"iPad5,4"
2172,2020-04-03,en,CA,"iPad4,4"
2173,2020-04-07,fr,BR,"iPad4,4"
2174,2020-04-05,es,MX,"iPhone8,1"
2175,2020-04-03,en,MY,"iPhone6,1"
2176,2020-04-04,en,US,"iPhone5,2"
2177,2020-04-04,en,US,"iPhone8,1"
2178,2020-04-07,en,GB,"iPhone6,2"
2179,2020-04-06,en,US,"iPhone8,1"
2180,2020-04-07,en,US,"iPhone3,3"
2181,2020-04-05,en,AU,"iPad3,4"
2182,2020-04-03,en,NZ,"iPad3,4"
2183,2020-04-05,en,US,"iPhone8,1"
2184,2020-04-06,sv,SE,"iPhone5,2"
2185,2020-04-04,en,US,"iPhone7,2"
2186,2020-04-05,zh,HK,"iPhone8,1"
2187,2020-04-05,en,US,"iPad2,2"
2188,2020-04-02,es,AR,"iPhone5,3"
2189,2020-04-04,en,US,"iPad4,2"
2190,2020-04-06,en,US,"iPhone5,3"
2191,2020-04-06,es,CL,"iPhone6,2"
2192,2020-04-07,en,US,"iPhone7,2"
2193,2020-04-02,en,AU,"iPhone7,2"
2194,2020-04-05,pt,PT,"iPad2,5"
2195,2020-04-06,en,US,"iPhone7,2"
2196,2020-04-05,en,US,"iPhone7,1"
2197,2020-04-03,en,IE,"iPod7,1"
2198,2020-04-05,en,US,"iPhone6,1"
2199,2020-04-03,en,US,"iPhone7,2"
2200,2020-04-06,en,US,"iPhone7,2"
2201,2020-04-03,tr,TR,"iPhone5,2"
2202,2020-04-03,es,CL,"iPad3,1"
2203,2020-04-06,en,US,"iPhone3,3"
2204,2020-04-06,en,BD,"iPad5,1"
2205,2020-04-04,en,AU,"iPad2,4"
2206,2020-04-04,en,US,"iPad4,5"
2207,2020-04-06,en,GB,"iPod7,1"
2208,2020-04-06,sv,SE,"iPhone7,2"
2209,2020-04-04,en,AU,"iPad2,5"
2210,2020-04-06,en,US,"iPhone6,1"
2211,2020-04-06,en,US,"iPhone5,3"
2212,2020-04-06,en,US,"iPhone7,2"
2213,2020-04-06,en,US,"iPad2,1"
2214,2020-04-05,id,GB,"iPhone6,2"
2215,2020-04-03,en,AU,"iPad3,4"
2216,2020-04-01,en,GB,"iPhone6,2"
2217,2020-04-06,en,US,"iPhone7,1"
2218,2020-04-02,en,GB,"iPhone6,2"
2219,2020-04-03,fi,FI,"iPhone6,2"
2220,2020-04-03,en,AU,"iPhone8,1"
2221,2020-04-01,en,AU,"iPhone8,2"
2222,2020-04-02,en,US,"iPhone8,1"
2223,2020-04-03,en,US,"iPhone5,3"
2224,2020-04-05,en,US,"iPhone6,1"
2225,2020-04-02,en,US,"iPhone7,1"
2226,2020-04-05,en,CA,"iPod5,1"
2227,2020-04-03,ar,JO,"iPad2,4"
2228,2020-04-04,en,US,"iPhone4,1"
2229,2020-04-02,en,US,"iPhone6,1"
2230,2020-04-06,en,US,"iPad4,4"
2231,2020-04-05,de,DE,"iPhone8,1"
2232,2020-04-06,en,TH,"iPad4,2"
2233,2020-04-01,en,US,"iPhone7,1"
2234,2020-04-07,en,US,"iPhone5,2"
2235,2020-04-06,en,CA,"iPad2,1"
2236,2020-04-04,en,AU,"iPad5,3"
2237,2020-04-03,en,US,"iPad2,5"
2238,2020-04-05,en,US,"iPod7,1"
2239,2020-04-01,en,US,"iPhone6,1"
2240,2020-04-05,es,ES,"iPhone8,1"
2241,2020-04-04,he,IL,"iPhone7,2"
2242,2020-04-06,da,DK,"iPhone6,2"
2243,2020-04-01,en,IE,"iPad2,4"
2244,2020-04-03,en,GB,"iPhone6,2"
2245,2020-04-05,en,US,"iPad4,4"
2246,2020-04-03,en,US,"iPhone7,2"
2247,2020-04-06,en,US,"iPhone8,1"
2248,2020-04-06,en,US,"iPhone7,2"
2249,2020-04-05,th,TH,"iPhone6,2"
2250,2020-04-06,en,GB,"iPad3,4"
2251,2020-04-02,it,IT,"iPhone8,1"
2252,2020-04-01,en,AU,"iPad3,6"
2253,2020-04-03,en,PH,"iPhone6,2"
2254,2020-04-02,en,NZ,"iPhone7,2"
2255,2020-04-07,pt,BR,"iPhone4,1"
2256,2020-04-03,en,US,"iPhone3,3"
2257,2020-04-05,en,US,"iPhone6,1"
2258,2020-04-03,en,US,"iPhone6,1"
2259,2020-04-01,en,US,"iPhone8,1"
2260,2020-04-03,en,GB,"iPhone7,2"
2261,2020-04-02,en,GB,"iPhone5,4"
2262,2020-04-04,en,IL,"iPhone7,2"
2263,2020-04-02,en,US,"iPhone8,1"
2264,2020-04-01,en,US,"iPhone6,1"
2265,2020-04-06,es,ES,"iPhone5,2"
2266,2020-04-07,en,AU,"iPhone7,2"
2267,2020-04-02,en,AU,"iPad5,4"
2268,2020-04-05,en,US,"iPad5,1"
2269,2020-04-02,en,US,"iPhone3,3"
2270,2020-04-04,en,CA,"iPhone7,2"
2271,2020-04-06,tr,TR,"iPhone5,2"
2272,2020-04-01,en,US,"iPhone5,3"
2273,2020-04-06,fr,CA,"iPhone5,3"
2274,2020-04-06,fr,FR,"iPad2,1"
2275,2020-04-02,es,US,"iPod7,1"
2276,2020-04-02,en,AU,"iPhone8,1"
2277,2020-04-05,en,US,"iPhone8,1"
2278,2020-04-05,en,US,"iPhone7,1"
2279,2020-04-06,en,CA,"iPad2,5"
2280,2020-04-05,en,US,"iPhone7,2"
2281,2020-04-06,en,GB,"iPad2,5"
2282,2020-04-05,en,US,"iPhone7,2"
2283,2020-04-03,th,TH,"iPhone6,2"
2284,2020-04-05,en,US,"iPad4,8"
2285,2020-04-03,en,CA,"iPhone7,2"
2286,2020-04-06,en,US,"iPhone7,2"
2287,2020-04-05,de,DE,"iPhone6,2"
2288,2020-04-06,en,US,"iPhone6,1"
2289,2020-04-07,en,US,"iPhone7,2"
2290,2020-04-01,en,US,"iPad2,5"
2291,2020-04-07,en,US,"iPhone7,2"
2292,2020-04-05,en,AU,"iPhone5,2"
2293,2020-04-04,en,US,"iPhone7,2"
2294,2020-04-05,en,GB,"iPad4,5"
2295,2020-04-05,gs,_C,"iPad4,4"
2296,2020-04-04,en,US,"iPhone6,1"
2297,2020-04-01,es,MX,"iPad4,1"
2298,2020-04-03,en,AU,"iPad4,1"
2299,2020-04-07,en,US,"iPhone5,3"
2300,2020-04-06,en,US,"iPhone6,1"
2301,2020-04-05,en,US,"iPhone5,1"
2302,2020-04-06,en,GB,"iPhone8,1"
2303,2020-04-05,en,US,"iPhone7,2"
2304,2020-04-01,en,US,"iPhone6,1"
2305,2020-04-05,fi,FI,"iPhone6,2"
2306,2020-04-06,en,US,"iPhone8,1"
2307,2020-04-03,en,US,"iPhone5,2"
2308,2020-04-03,tr,TR,"iPhone8,1"
2309,2020-04-02,en,US,"iPhone5,3"
2310,2020-04-05,en,PH,"iPad2,4"
2311,2020-04-05,en,CA,"iPad5,3"
2312,2020-04-06,en,US,"iPhone6,1"
2313,2020-04-05,en,US,"iPad4,5"
2314,2020-04-03,en,US,"iPhone7,1"
2315,2020-04-06,fi,FI,"iPhone5,2"
2316,2020-04-06,en,US,"iPhone7,2"
2317,2020-04-07,en,US,"iPhone7,1"
2318,2020-04-07,en,US,"iPhone8,1"
2319,2020-04-02,en,PR,"iPad5,1"
2320,2020-04-07,fr,CA,"iPhone8,2"
2321,2020-04-05,ru,RU,"iPad4,8"
2322,2020-04-01,en,US,"iPhone6,1"
2323,2020-04-06,en,US,"iPad2,4"
2324,2020-04-07,en,GB,"iPad4,4"
2325,2020-04-05,it,IT,"iPad2,2"
2326,2020-04-06,en,US,"iPhone7,2"
2327,2020-04-06,es,MX,"iPad3,4"
2328,2020-04-04,en,SG,"iPhone5,2"
2329,2020-04-06,es,ES,"iPad3,1"
2330,2020-04-07,en,GB,"iPhone5,4"
2331,2020-04-04,en,US,"iPhone7,2"
2332,2020-04-05,en,US,"iPhone6,1"
2333,2020-04-06,en,GB,"iPad2,7"
2334,2020-04-05,en,US,"iPhone6,1"
2335,2020-04-02,en,US,"iPhone8,1"
2336,2020-04-04,en,NZ,"iPhone5,2"
2337,2020-04-07,en,US,"iPhone8,1"
2338,2020-04-05,en,US,"iPhone5,3"
2339,2020-04-05,en,US,"iPhone8,1"
2340,2020-04-03,en,US,"iPhone5,2"
2341,2020-04-02,en,GB,"iPhone7,2"
2342,2020-04-07,th,TH,"iPhone6,2"
2343,2020-04-06,en,GB,"iPad4,2"
2344,2020-04-03,en,IL,"iPhone6,2"
2345,2020-04-03,fr,FR,"iPhone6,2"
2346,2020-04-05,en,PH,"iPhone5,4"
2347,2020-04-02,zh,CN,"iPhone4,1"
2348,2020-04-04,en,CA,"iPhone6,1"
2349,2020-04-03,en,GB,"iPad3,6"
2350,2020-04-01,en,US,"iPhone6,1"
2351,2020-04-06,en,GB,"iPhone3,1"
2352,2020-04-02,en,TW,"iPhone8,1"
2353,2020-04-05,en,US,"iPhone7,2"
2354,2020-04-04,en,CA,"iPad3,1"
2355,2020-04-06,en,PH,"iPad2,1"
2356,2020-04-05,en,US,"iPhone8,1"
2357,2020-04-05,en,US,"iPhone8,1"
2358,2020-04-01,en,GB,"iPad5,3"
2359,2020-04-03,en,US,"iPad2,5"
2360,2020-04-07,en,US,"iPhone5,3"
2361,2020-04-03,vi,VN,"iPhone6,1"
2362,2020-04-06,en,US,"iPhone7,2"
2363,2020-04-07,fi,FI,"iPad5,4"
2364,2020-04-05,en,US,"iPhone7,2"
2365,2020-04-02,en,CA,"iPhone4,1"
2366,2020-04-05,en,US,"iPhone6,1"
2367,2020-04-05,en,US,"iPod5,1"
2368,2020-04-05,en,US,"iPhone8,1"
2369,2020-04-05,en,CA,"iPhone6,1"
2370,2020-04-06,en,GB,"iPad3,1"
2371,2020-04-02,ar,PS,"iPhone7,1"
2372,2020-04-06,en,US,"iPad3,5"
2373,2020-04-06,en,US,"iPhone5,3"
2374,2020-04-06,en,GB,"iPad2,5"
2375,2020-04-01,en,US,"iPad4,4"
2376,2020-04-03,en,IS,"iPhone7,2"
2377,2020-04-07,th,TH,"iPad5,2"
2378,2020-04-02,en,US,"iPhone7,2"
2379,2020-04-01,en,US,"iPhone5,3"
2380,2020-04-07,en,AU,"iPhone6,2"
2381,2020-04-06,en,US,"iPhone5,1"
2382,2020-04-07,en,PH,"iPhone4,1"
2383,2020-04-06,id,ID,"iPhone6,1"
2384,2020-04-06,en,US,"iPhone6,1"
2385,2020-04-03,en,GB,"iPhone5,2"
2386,2020-04-06,en,BB,"iPhone4,1"
2387,2020-04-01,en,GB,"iPhone5,2"
2388,2020-04-04,en,US,"iPhone6,1"
2389,2020-04-02,ko,Ko,"iPhone8,2"
2390,2020-04-04,en,US,"iPhone6,1"
2391,2020-04-01,en,US,"iPhone8,1"
2392,2020-04-02,en,US,"iPhone5,1"
2393,2020-04-05,en,US,"iPhone8,1"
2394,2020-04-02,en,US,"iPhone4,1"
2395,2020-04-03,en,US,"iPod7,1"
2396,2020-04-05,en,GB,"iPhone6,2"
2397,2020-04-03,en,US,"iPhone6,1"
2398,2020-04-05,en,US,"iPhone5,3"
2399,2020-04-02,es,CO,"iPad2,5"
2400,2020-04-06,en,GB,"iPad4,2"
2401,2020-04-01,en,US,"iPhone8,1"
2402,2020-04-02,en,AU,"iPhone5,3"
2403,2020-04-02,en,US,"iPad2,5"
2404,2020-04-03,en,US,"iPhone7,2"
2405,2020-04-03,tr,TR,"iPhone6,2"
2406,2020-04-07,en,US,"iPhone7,2"
2407,2020-04-05,en,GB,"iPhone5,2"
2408,2020-04-02,en,US,"iPhone8,1"
2409,2020-04-05,en,DK,"iPhone7,2"
2410,2020-04-05,ar,SA,"iPhone7,2"
2411,2020-04-04,en,US,"iPod5,1"
2412,2020-04-04,en,CA,"iPad2,5"
2413,2020-04-05,en,EG,"iPhone5,2"
2414,2020-04-04,en,US,"iPhone6,1"
2415,2020-04-05,en,US,"iPod5,1"
2416,2020-04-02,en,US,"iPhone4,1"
2417,2020-04-04,nb,NO,"iPhone6,2"
2418,2020-04-03,en,QA,"iPhone8,1"
2419,2020-04-04,en,AE,"iPhone6,2"
2420,2020-04-06,en,CA,"iPad3,4"
2421,2020-04-05,en,US,"iPhone6,1"
2422,2020-04-03,en,US,"iPhone8,1"
2423,2020-04-07,en,US,"iPhone8,1"
2424,2020-04-06,en,US,"iPhone7,2"
2425,2020-04-04,en,US,"iPad4,5"
2426,2020-04-02,en,GB,"iPhone4,1"
2427,2020-04-06,en,DE,"iPad4,1"
2428,2020-04-03,en,US,"iPad4,5"
2429,2020-04-05,en,US,"iPad2,5"
2430,2020-04-06,en,US,"iPhone7,2"
2431,2020-04-05,en,US,"iPhone7,2"
2432,2020-04-06,en,US,"iPhone3,3"
2433,2020-04-06,cy,GB,"iPhone5,4"
2434,2020-04-05,en,US,"iPhone3,1"
2435,2020-04-07,ar,KW,"iPhone6,1"
2436,2020-04-05,en,US,"iPad4,4"
2437,2020-04-05,en,GB,"iPad4,2"
2438,2020-04-05,en,US,"iPhone8,2"
2439,2020-04-07,nl,NL,"iPad5,3"
2440,2020-04-05,en,US,"iPhone6,1"
2441,2020-04-01,en,US,"iPhone8,2"
2442,2020-04-07,en,US,"iPhone8,1"
2443,2020-04-04,en,US,"iPhone5,1"
2444,2020-04-03,de,CH,"iPhone8,1"
2445,2020-04-07,en,US,"iPhone7,1"
2446,2020-04-06,en,ID,"iPhone4,1"
2447,2020-04-03,en,US,"iPhone7,2"
2448,2020-04-06,en,US,"iPhone4,1"
2449,2020-04-01,id,ID,"iPhone7,2"
2450,2020-04-05,en,US,"iPhone3,3"
2451,2020-04-05,en,CA,"iPhone8,1"
2452,2020-04-05,en,US,"iPad5,3"
2453,2020-04-04,en,GB,"iPhone7,2"
2454,2020-04-05,es,ES,"iPhone6,2"
2455,2020-04-02,en,US,"iPad4,4"
2456,2020-04-05,en,US,"iPad4,4"
2457,2020-04-07,en,AU,"iPhone7,1"
2458,2020-04-05,en,NZ,"iPhone5,2"
2459,2020-04-03,en,AF,"iPhone5,1"
2460,2020-04-05,en,US,"iPhone5,2"
2461,2020-04-05,en,US,"iPad4,8"
2462,2020-04-01,en,US,"iPhone8,1"
2463,2020-04-03,en,GB,"iPhone8,1"
2464,2020-04-06,en,PH,"iPhone5,1"
2465,2020-04-02,en,US,"iPhone8,1"
2466,2020-04-05,en,CA,"iPhone6,1"
2467,2020-04-06,en,GB,"iPad2,5"
2468,2020-04-07,en,TH,"iPhone6,2"
2469,2020-04-06,en,US,"iPhone5,3"
2470,2020-04-06,en,US,"iPod7,1"
2471,2020-04-06,en,US,"iPhone6,1"
2472,2020-04-03,en,US,"iPhone8,1"
2473,2020-04-05,en,PH,"iPad4,1"
2474,2020-04-07,en,US,"iPhone6,1"
2475,2020-04-03,en,NO,"iPhone8,1"
2476,2020-04-02,en,SA,"iPhone7,2"
2477,2020-04-06,nl,NL,"iPhone6,2"
2478,2020-04-06,en,US,"iPhone8,1"
2479,2020-04-06,tr,TR,"iPad2,5"
2480,2020-04-02,en,US,"iPhone6,1"
2481,2020-04-04,en,US,"iPod7,1"
2482,2020-04-05,en,US,"iPhone7,2"
2483,2020-04-05,en,GB,"iPad3,1"
2484,2020-04-02,en,US,"iPhone7,2"
2485,2020-04-03,en,PH,"iPhone7,2"
2486,2020-04-05,da,DK,"iPhone6,2"
2487,2020-04-05,en,US,"iPhone8,1"
2488,2020-04-02,en,US,"iPhone8,2"
2489,2020-04-04,en,US,"iPad2,2"
2490,2020-04-04,en,US,"iPad3,4"
2491,2020-04-06,en,US,"iPhone6,1"
2492,2020-04-06,tr,TR,"iPhone7,2"
2493,2020-04-06,en,US,"iPhone7,2"
2494,2020-04-01,en,US,"iPhone7,2"
2495,2020-04-06,en,US,"iPhone8,1"
2496,2020-04-02,en,GB,"iPhone6,2"
2497,2020-04-05,cs,CZ,"iPhone8,1"
2498,2020-04-04,en,US,"iPad2,5"
2499,2020-04-06,en,US,"iPhone8,1"
2500,2020-04-04,en,US,"iPhone7,2"
2501,2020-04-01,en,PH,"iPhone4,1"
2502,2020-04-06,en,US,"iPhone7,2"
2503,2020-04-02,en,US,"iPhone6,1"
2504,2020-04-02,en,US,"iPhone8,1"
2505,2020-04-05,en,US,"iPhone8,1"
2506,2020-04-03,en,US,"iPhone6,1"
2507,2020-04-05,en,US,"iPhone7,2"
2508,2020-04-04,en,US,"iPad2,4"
2509,2020-04-07,en,AU,"iPhone7,2"
2510,2020-04-06,en,US,"iPod5,1"
2511,2020-04-06,en,US,"iPod5,1"
2512,2020-04-05,en,US,"iPhone6,1"
2513,2020-04-03,en,PH,"iPhone6,2"
2514,2020-04-06,en,BS,"iPhone7,2"
2515,2020-04-04,en,IN,"iPhone7,2"
2516,2020-04-06,nb,NO,"iPhone7,2"
2517,2020-04-01,en,GB,"iPhone7,2"
2518,2020-04-07,en,US,"iPhone7,1"
2519,2020-04-07,en,PH,"iPhone7,2"
2520,2020-04-06,it,IT,"iPad2,2"
2521,2020-04-04,en,PH,"iPhone6,1"
2522,2020-04-05,en,US,"iPhone8,1"
2523,2020-04-05,en,US,"iPad4,4"
2524,2020-04-06,en,US,"iPhone7,2"
2525,2020-04-02,en,US,"iPhone4,1"
2526,2020-04-05,de,AT,"iPhone6,2"
2527,2020-04-04,en,US,"iPhone3,1"
2528,2020-04-03,en,US,"iPhone7,2"
2529,2020-04-06,en,US,"iPhone8,1"
2530,2020-04-05,en,US,"iPhone7,2"
2531,2020-04-04,en,GB,"iPad4,4"
2532,2020-04-03,en,US,"iPhone8,1"
2533,2020-04-05,th,TH,"iPad2,7"
2534,2020-04-04,en,US,"iPhone7,2"
2535,2020-04-07,en,US,"iPhone5,3"
2536,2020-04-05,en,CA,"iPhone8,1"
2537,2020-04-05,en,GB,"iPhone7,2"
2538,2020-04-05,en,US,"iPhone7,2"
2539,2020-04-04,pt,BR,"iPhone5,1"
2540,2020-04-04,en,US,"iPad4,4"
2541,2020-04-04,en,CA,"iPad4,4"
2542,2020-04-03,en,GB,"iPhone6,2"
2543,2020-04-04,en,US,"iPad2,4"
2544,2020-04-02,he,IL,"iPhone8,1"
2545,2020-04-06,en,AU,"iPhone7,2"
2546,2020-04-05,en,US,"iPhone8,2"
2547,2020-04-07,de,AT,"iPhone6,2"
2548,2020-04-06,en,US,"iPhone7,2"
2549,2020-04-06,en,US,"iPhone5,2"
2550,2020-04-02,en,US,"iPhone8,2"
2551,2020-04-07,de,DE,"iPhone7,2"
2552,2020-04-03,en,US,"iPad2,4"
2553,2020-04-04,de,AT,"iPhone7,2"
2554,2020-04-05,en,US,"iPhone5,3"
2555,2020-04-04,sk,AT,"iPhone6,2"
2556,2020-04-04,en,US,"iPad4,1"
2557,2020-04-04,en,US,"iPhone7,2"
2558,2020-04-01,en,US,"iPhone7,2"
2559,2020-04-07,zh,TW,"iPhone8,1"
2560,2020-04-02,es,MX,"iPad3,4"
2561,2020-04-01,en,PH,"iPhone7,2"
2562,2020-04-02,en,GB,"iPhone8,1"
2563,2020-04-04,en,US,"iPhone6,1"
2564,2020-04-03,en,US,"iPhone6,1"
2565,2020-04-07,en,GB,"iPhone5,2"
2566,2020-04-04,en,US,"iPad2,1"
2567,2020-04-01,en,US,"iPod5,1"
2568,2020-04-01,en,US,"iPhone3,3"
2569,2020-04-05,en,US,"iPhone6,1"
2570,2020-04-05,en,US,"iPhone7,2"
2571,2020-04-05,en,CN,"iPhone5,3"
2572,2020-04-01,en,US,"iPhone8,2"
2573,2020-04-01,en,AU,"iPhone3,1"
2574,2020-04-05,he,IL,"iPhone7,2"
2575,2020-04-06,en,GB,"iPhone6,2"
2576,2020-04-06,en,US,"iPhone6,1"
2577,2020-04-07,nl,BE,"iPod5,1"
2578,2020-04-05,en,PH,"iPhone5,2"
2579,2020-04-07,en,US,"iPhone6,1"
2580,2020-04-06,en,US,"iPhone8,1"
2581,2020-04-03,en,GB,"iPhone5,4"
2582,2020-04-05,de,CH,"iPhone8,1"
2583,2020-04-01,en,US,"iPhone7,2"
2584,2020-04-05,en,US,"iPhone7,1"
2585,2020-04-06,en,US,"iPad4,4"
2586,2020-04-03,en,ID,"iPhone6,2"
2587,2020-04-06,en,CA,"iPad2,5"
2588,2020-04-01,en,US,"iPhone8,1"
2589,2020-04-01,en,US,"iPhone8,1"
2590,2020-04-05,en,US,"iPhone8,2"
2591,2020-04-06,en,US,"iPad2,5"
2592,2020-04-03,en,US,"iPod5,1"
2593,2020-04-05,en,US,"iPhone8,1"
2594,2020-04-01,pt,BR,"iPhone7,2"
2595,2020-04-05,en,CA,"iPhone7,2"
2596,2020-04-07,en,US,"iPhone6,1"
2597,2020-04-04,en,US,"iPhone7,2"
2598,2020-04-04,de,DE,"iPhone5,2"
2599,2020-04-01,en,SA,"iPhone7,2"
2600,2020-04-05,en,US,"iPad2,5"
2601,2020-04-02,en,US,"iPhone5,3"
2602,2020-04-05,he,IL,"iPhone6,2"
2603,2020-04-04,es,MX,"iPhone7,2"
2604,2020-04-01,ja,JP,"iPhone7,2"
2605,2020-04-05,da,DK,"iPhone4,1"
2606,2020-04-05,en,US,"iPhone7,1"
2607,2020-04-02,en,US,"iPhone7,2"
2608,2020-04-05,en,VU,"iPhone3,1"
2609,2020-04-01,en,US,"iPhone8,2"
2610,2020-04-04,en,US,"iPhone5,3"
2611,2020-04-04,en,AU,"iPad4,1"
2612,2020-04-02,en,AU,"iPad3,4"
2613,2020-04-03,en,US,"iPhone6,1"
2614,2020-04-04,en,SA,"iPad2,5"
2615,2020-04-05,en,GB,"iPhone7,2"
2616,2020-04-04,en,US,"iPhone6,1"
2617,2020-04-01,en,US,"iPhone8,2"
2618,2020-04-04,ja,JP,"iPhone8,1"
2619,2020-04-03,en,GB,"iPhone8,1"
2620,2020-04-07,de,DE,"iPhone7,2"
2621,2020-04-02,en,US,"iPad2,6"
2622,2020-04-06,en,US,"iPad5,3"
2623,2020-04-05,en,US,"iPhone8,1"
2624,2020-04-06,en,US,"iPhone4,1"
2625,2020-04-02,en,US,"iPad2,5"
2626,2020-04-03,en,US,"iPad2,5"
2627,2020-04-05,en,GB,"iPhone4,1"
2628,2020-04-03,en,US,"iPhone6,1"
2629,2020-04-06,en,US,"iPhone5,1"
2630,2020-04-05,en,US,"iPhone8,1"
2631,2020-04-04,en,PH,"iPhone6,2"
2632,2020-04-04,nl,NL,"iPhone6,2"
2633,2020-04-07,en,US,"iPhone5,1"
2634,2020-04-05,en,US,"iPhone7,2"
2635,2020-04-02,en,AU,"iPad2,1"
2636,2020-04-05,en,US,"iPhone3,3"
2637,2020-04-02,en,ID,"iPhone5,2"
2638,2020-04-06,en,US,"iPhone3,3"
2639,2020-04-01,en,US,"iPhone8,2"
2640,2020-04-05,es,US,"iPhone6,1"
2641,2020-04-06,en,US,"iPhone7,1"
2642,2020-04-02,en,GB,"iPad4,1"
2643,2020-04-03,en,AU,"iPad2,5"
2644,2020-04-03,en,US,"iPhone8,1"
2645,2020-04-02,te,IN,"iPhone5,2"
2646,2020-04-02,en,US,"iPad5,3"
2647,2020-04-07,en,US,"iPhone5,3"
2648,2020-04-05,en,AE,"iPhone6,1"
2649,2020-04-04,en,NZ,"iPad5,3"
2650,2020-04-05,en,AG,"iPhone5,1"
2651,2020-04-03,en,US,"iPhone7,2"
2652,2020-04-01,en,US,"iPhone5,1"
2653,2020-04-06,fr,FR,"iPad4,1"
2654,2020-04-07,en,AU,"iPad4,4"
2655,2020-04-06,en,LB,"iPhone7,2"
2656,2020-04-03,es,MX,"iPhone3,1"
2657,2020-04-05,en,PK,"iPhone8,1"
